Systematic name      Gene name       Processed Signal     isDublicated   
A_52_P541752         Ddit4l          51.871901666666666   True           
A_51_P329366         Srgap3          8.391928833333333    True           
A_52_P27849          AW146020        2.0879455            True           
A_52_P10458          Skp1a           4333.133             True           
A_51_P380875         Smc3            713.3532             True           
A_52_P338796         Trp63           2.0970611666666668   True           
A_51_P487162         Dus4l           146.58781666666667   True           
A_51_P321891         1700034E13Rik   2.036869333333333    True           
A_51_P476660         Mllt4           1654.043             True           
A_51_P328416         9330179D12Rik   2.0331235            True           
A_52_P692753         A_52_P692753    299.98448333333334   True           
A_52_P84096          Pgd             2636.983166666667    True           
A_51_P487178         Megf11          34.84999333333334    True           
A_52_P672825         BC106120        29.476615            True           
A_52_P321791         Srp9            41.66902833333333    True           
A_52_P996582         Ppp2r5c         4.081779500000001    True           
A_51_P158538         Zfp36           724.2083666666667    True           
A_51_P275697         1500005K14Rik   2.8503716666666663   True           
A_51_P512519         EG214403        2056.632016666667    True           
A_52_P435154         Ifi205          11.124881166666666   True           
A_52_P430886         Krt13           2.2146015            True           
A_51_P396978         Kcnip4          2.199809             True           
A_52_P455494         M6pr            5097.98              True           
A_52_P197046         NAP030421-1     2.1765786666666664   True           
A_51_P101929         Lgals3          344.28518333333335   True           
A_52_P215152         Klf12           31.00832166666667    True           
A_52_P433011         Fat1            61.862593333333336   True           
A_52_P252356         4930432H15Rik   7.898259166666667    True           
A_52_P414225         R3hdm1          69.60784833333334    True           
A_51_P406539         AK047455        2.1240858333333335   True           
A_52_P478560         EG629849        10.3359965           True           
A_52_P492989         Cspg3           7.707539333333333    True           
A_52_P309211         Pftk1           2.566803333333333    True           
A_52_P987564         Wdfy3           158.63178333333335   True           
A_51_P346704         Sox10           20.059915            True           
A_51_P344734         Rps6            15829.488333333335   True           
A_52_P428654         Zic1            2.0831475            True           
A_51_P101004         Serpinb3c       2.0979661666666667   True           
A_52_P644674         Trappc6b        2908.550333333333    True           
A_51_P350403         Exoc4           92.89848166666665    True           
A_51_P102740         AK084873        4.975565499999999    True           
A_51_P504494         Dll3            2.7582865            True           
A_52_P85329          5830403L16Rik   2.0760093333333334   True           
A_51_P419959         Eaf1            704.5636666666666    True           
A_52_P628885         Baalc           2.0539574999999997   True           
A_52_P92905          Cd99l2          65.05003333333333    True           
A_51_P192311         AK054106        2.0488995            True           
A_51_P479696         Cds1            2.5503736666666668   True           
A_52_P811497         AK044923        22.120172            True           
A_52_P256914         Cyp2b9          50.70553             True           
A_52_P454127         Mtl5            3.628852333333333    True           
A_52_P1012592        AK079518        2.072080166666667    True           
A_51_P113475         Pctp            17.6005565           True           
A_51_P425749         Cdc37           892.67155            True           
A_52_P1036159        AK050890        11.453475333333332   True           
A_52_P501882         Med12l          20.313796333333336   True           
A_52_P308507         Chd6            42.444895            True           
A_52_P642005         Camta1          2.0420520000000004   True           
A_52_P403473         NAP014233-001   148.32052            True           
A_52_P266940         TC1657580       15.221367333333333   True           
A_51_P109692         Olfr33          3.844982             True           
A_51_P410581         Hdgfrp3         6.545907             True           
A_52_P381799         Neto2           8.748314833333334    True           
A_51_P300444         AK086626        2.040052333333333    True           
A_51_P157042         Ctgf            290.67245            True           
A_51_P258829         Tmod4           62.574104999999996   True           
A_51_P510418         Aldh1b1         4025.4324999999994   True           
A_51_P382618         Casp3           136.89269266666668   False          
A_52_P310225         Dnaja1          444.92801666666674   True           
A_52_P731229         AK054384        2.032694166666667    True           
A_51_P271208         Agtrap          17.544865            True           
A_51_P335169         Hoxa3           2.5382219999999998   True           
A_51_P137336         Cdh1            980.4917250000001    False          
A_51_P271529         BB303627        2.183292666666666    True           
A_51_P278843         Dscaml1         45.762013333333336   True           
A_52_P387237         Dhrs3           9509.078666666666    True           
A_51_P346923         Lepre1          258.4526             True           
A_52_P225158         NAP113251-1     2.4588495            True           
A_52_P841474         AV264460        36.41556333333333    True           
A_52_P329367         Chka            252.6292             True           
A_52_P238556         Ubc             39600.98016666666    False          
A_51_P306287         Slc30a2         2.3751305            True           
A_52_P489131         7030407O06Rik   353.5825333333334    True           
A_52_P237077         Esr1            166.94885383333332   False          
A_52_P585350         Etf1            8.2696865            True           
A_52_P298854         2600005C20Rik   21.321918333333333   True           
A_52_P131836         Bysl            1320.9390666666666   True           
A_51_P163942         Nos2            2.7933390666666664   False          
A_51_P110381         Cd207           358.85138333333333   True           
A_51_P516125         BC013561        4983.975333333334    True           
A_52_P923705         AK050631        2.2631368333333337   True           
A_52_P482360         Syn1            2825.6203333333337   True           
A_51_P219849         Alg13           110.47298            True           
A_51_P483438         Sema3e          5.279641666666667    True           
A_52_P59335          Ankrd5          4.975238666666667    True           
A_51_P199567         Crsp7           711.4657166666666    True           
A_52_P6505           Slc39a13        198.0806             True           
A_51_P204730         1500031L02Rik   1112.9164333333335   True           
A_51_P131084         Etfa            16506.531666666666   True           
A_52_P494982         AV025990        96.17446666666666    True           
A_51_P110317         1110019B22Rik   2.0738415            True           
A_52_P222113         LOC435023       17.159014666666668   True           
A_52_P593361         Ash1l           105.44523333333335   True           
A_51_P429284         Oatl1           129.94546666666668   True           
A_52_P316644         Bet1            3331.6541666666667   True           
A_52_P514391         Ccnd2           252.73913333333334   True           
A_52_P272119         9530096D07Rik   28.261106666666663   True           
A_52_P191412         Negr1           13.989257            True           
A_52_P483217         Edem2           2.138783166666667    True           
A_51_P482600         Btf3            105.26534666666667   True           
A_52_P416147         Rad23b          648.3268166666666    True           
A_52_P80440          Aqp9            929.6533666666668    True           
A_51_P155361         Hmbs            5752.136533333333    False          
A_51_P120851         Zfp715          34.43257166666667    True           
A_51_P201520         Cnot2           1059.4228166666667   True           
A_52_P35720          Ormdl1          8.983904166666667    True           
A_52_P99470          1110054O05Rik   37.97683166666667    True           
A_52_P1045316        Gm428           2.3028333333333335   True           
A_52_P561736         EG236622        1155.5152166666667   True           
A_51_P310594         Aldh3a1         2.0400413333333334   True           
A_51_P473438         D730045B01Rik   261.07985            True           
A_51_P268439         Mcam            108.15076833333335   True           
A_51_P444920         Olfr22-ps1      5.364730833333334    False          
A_51_P223709         Pask            35.40463             True           
A_51_P355957         Gdpd2           3.070153166666667    True           
A_51_P401096         Foxp3           2.0394473333333334   True           
A_51_P100624         2310040M23Rik   21.020404666666668   True           
A_51_P359432         AK045942        585.5930500000001    True           
A_51_P302942         2210403B10Rik   4.251754833333334    True           
A_51_P261001         Mtf2            370.63363333333336   True           
A_52_P87997          AI987692        2.241894833333333    True           
A_52_P3544           AK039947        2.049220333333333    True           
A_51_P314273         Parp1           896.76825            True           
A_52_P201106         4930473A06Rik   111.45558499999999   True           
A_51_P222741         H2-Ea           24.511095166666667   True           
A_51_P270519         Apitd1          14.502209833333332   True           
A_51_P100519         4930542C16Rik   2.3417748333333335   True           
A_52_P572808         A230097K15Rik   1048.0675666666668   True           
A_52_P425971         1700067K01Rik   20.9989485           True           
A_52_P179729         Txnl4           2309.1468333333332   True           
A_51_P101975         Fgf8            17.009906416666666   False          
A_52_P311491         Ibtk            1442.5023666666668   True           
A_52_P380195         Arl4c           6.846094666666667    True           
A_52_P62833          Foxred2         3.2072509999999994   True           
A_52_P504342         2010305A19Rik   833.43955            True           
A_51_P375771         Ptchd1          11.3429205           True           
A_52_P638100         AB070552        16.954404166666666   True           
A_51_P516012         Ntrk2           166.71764743333333   False          
A_52_P763049         AK047060        2.2196415000000003   True           
AK089219             AK089219        15.11949616666667    True           
A_51_P260513         Rpo1-3          1718.1875            True           
A_52_P676623         Zfp518          38.873595            True           
A_52_P254607         Stk19           687.6169             True           
A_52_P574697         Khdrbs1         1345.7826666666667   True           
A_52_P210847         Tbx22           3.70424              True           
A_51_P461877         Thbs2           28.523669999999996   True           
A_51_P408131         AK042550        15.234259999999999   True           
A_52_P560722         D14Ertd581e     25.09012             True           
A_52_P1972           NP431391        2.1182866666666667   True           
A_52_P682315         Ikzf3           2.2395185            True           
A_52_P532355         Lin28b          2.104675166666667    True           
A_52_P672602         Olfr1168        2.0986348333333336   True           
A_51_P193130         Mrpl23          7344.2655            True           
A_52_P963598         AK046266        2.2390841666666668   True           
A_52_P462366         Ipo8            389.1754166666667    False          
A_52_P448666         AK053721        4.069368666666667    True           
A_51_P124831         AK053770        2.073174             True           
A_52_P283156         NAP045501-1     38.62287833333333    True           
A_52_P482063         Tra2a           127.17695333333332   True           
A_52_P245415         AW554918        52.06265166666666    True           
A_51_P336282         Npy1r           5.032255999999999    True           
A_51_P204504         Adat1           160.96923333333334   True           
A_52_P571371         Tmem144         311.98081666666667   True           
A_52_P240232         NAP052665-1     51.33313166666667    True           
A_52_P510694         Xrcc2           2.048468833333333    True           
A_52_P615658         TC1642195       118.74997166666667   True           
A_52_P472686         Myef2           40.593138333333336   True           
A_52_P664593         Amigo1          35.68880333333333    True           
A_51_P416152         Cartpt          4.963352833333333    True           
A_51_P170476         Kcns1           6.783650833333333    True           
A_52_P576100         Sh2b1           2220.1075            True           
A_52_P610239         NAP028976-1     57.19333             True           
A_51_P169374         2310046K01Rik   39.717875            True           
A_52_P581594         Htr4            2.0385528333333336   True           
A_51_P396883         Gabrg1          2.0809782833333332   False          
A_52_P762611         4930477O03Rik   2.0380006666666666   True           
A_51_P293729         Ivns1abp        1259.5406666666665   True           
A_52_P180130         Itgbl1          7.512420333333334    True           
A_52_P463687         AI426330        204.7657             True           
A_51_P476481         Cyp2j13         1173.939             True           
A_52_P432537         Pigm            2.037705             True           
A_52_P458742         Trim32          257.75635            True           
A_51_P398235         Dnajc11         357.53928            False          
A_52_P218051         A930003O13Rik   2.037434166666667    True           
A_51_P113753         Npffr2          12.831636166666668   True           
A_52_P347287         Mbd2            919.1390833333335    True           
A_52_P49080          Otx2            2.0135554499999992   False          
A_51_P215995         Zswim6          120.89220833333336   True           
A_52_P633665         Dfna5h          6.410420833333333    True           
A_52_P286561         Lamc3           2.080395166666667    True           
A_51_P161574         Etfdh           17732.681666666667   True           
A_51_P220543         4930431F12Rik   2.0299725            True           
A_51_P383741         Bmp4            220.02002666666667   False          
A_51_P498312         A_51_P498312    2.7040795            True           
A_51_P192924         4931440L10Rik   2.4076923333333333   True           
A_51_P470503         Lsg1            326.88183333333336   True           
A_52_P371541         TC1671275       55.66753500000001    True           
A_51_P165082         D16Bwg1494e     89.30255333333334    True           
A_52_P764477         LOC675624       27.724023333333335   True           
A_51_P489903         Ogg1            140.56444166666665   True           
A_51_P396045         Lepr            15.773475100000002   False          
A_51_P479444         Ihh             80.68545166666667    False          
A_52_P1084657        Scp2            2.5201123333333335   True           
A_52_P522264         Sp3             234.4301             True           
A_51_P411286         NAP057058-1     5.697301166666666    True           
A_51_P222337         Rspo2           2.2238345            True           
A_51_P202305         Adam30          2.2100733333333333   True           
A_51_P128648         Uqcrc2          24555.28833333333    True           
A_51_P238405         0610009O20Rik   18.3486              True           
A_52_P818995         AK049625        129.03941166666667   True           
A_52_P503466         Dlx3            2.2179456666666666   True           
A_51_P239448         AK081574        2.1528819999999995   True           
A_52_P285674         B930006L02Rik   159.11591666666666   True           
A_52_P49261          D930033H10Rik   11.542208666666667   True           
A_52_P265762         9530068E07Rik   404.3042333333333    True           
A_52_P177352         3010033K07Rik   3.4057068333333333   True           
A_51_P348349         AK047355        2.1117881666666665   True           
A_52_P240842         9430077A04Rik   2.104803833333333    True           
A_52_P164945         Gm1006          2.0985633333333333   True           
A_51_P430766         Il10            5.456542616666668    False          
A_51_P222773         Foxa2           6368.1851            False          
A_52_P166393         Art1            2.2585238333333333   True           
A_51_P401053         BQ033444        13.284970833333333   True           
A_51_P262662         Arfrp1          483.3245833333333    True           
A_52_P589568         Foxo6           5.171545833333333    True           
A_51_P150175         Ube4a           25.20571166666667    True           
A_52_P106869         Sly             2.7529063333333337   True           
A_52_P916918         1600025M17Rik   12.293780666666665   True           
A_51_P310254         3110048E14Rik   80.45520333333333    True           
A_52_P353478         Scn7a           2.2855993333333333   True           
A_52_P282242         AK039120        2.0490148333333336   True           
A_51_P238932         NAP057119-1     68.43635666666667    True           
A_52_P90363          Ifi27           422.2954333333333    True           
A_51_P270050         Ccdc121         2.041536666666667    True           
A_52_P164797         Lct             3.1246148333333337   True           
A_52_P947236         AK031104        4.8472865            True           
A_52_P272874         V1rh2           2.03816              True           
A_52_P431294         A430041E03      2.0374315            True           
A_51_P484691         0610038F07Rik   1540.223             True           
A_52_P69515          NAP067097-1     9.204018333333332    True           
A_52_P915787         BB455122        2.0359596666666664   True           
A_51_P312896         Spag9           64.15448833333333    True           
A_52_P134023         Rtp3            544.8638             True           
A_51_P183102         Rnf139          903.9574666666667    True           
A_52_P368134         Nudcd1          169.01966666666667   True           
A_52_P73594          LOC433772       2.035451166666667    True           
A_52_P539534         AK028908        2.327455666666667    True           
A_51_P347240         Ppil5           2.8679003333333335   True           
A_52_P670070         Vhlh            292.68816666666663   True           
A_52_P634009         E030030F06Rik   2.2732611666666664   True           
A_52_P137829         4930402E16Rik   226.7978333333333    True           
A_51_P457372         AK078564        2.0349708333333334   True           
A_51_P126167         Dach2           2.034727666666667    True           
A_51_P146126         Cdkn1b          148.64946666666665   True           
A_52_P282838         Spin2           22.70435833333333    True           
A_51_P408631         Slc20a1         1194.488016666667    True           
A_51_P491470         Ddx47           638.0773666666666    True           
A_52_P237792         Slc19a1         45.25548833333334    True           
A_51_P520832         Dnhd3           2.0275538333333336   True           
A_51_P329356         Mcts2           990.3049500000001    True           
A_52_P79385          2610529C04Rik   1081.9135333333334   True           
A_52_P476454         AI747699        3.4701595000000007   True           
A_51_P309805         Olfr584         5.955426             True           
A_51_P225224         Htra1           502.30338333333333   True           
Ms4a4c               AB026045        2.573108833333333    True           
8030459P20           8030459P20      2.3859978333333336   True           
A_51_P129006         B2m             14938.170766666663   False          
A_51_P162853         Olfr1281        2.323101166666667    True           
A_52_P267401         ENSMUST00000096128 2.300777333333333    True           
Nalp12               BC116253        584.2961966666667    False          
A_52_P585339         Abca13          2.2613175            True           
A_52_P637756         Pknox2          2.243982             True           
A_52_P176573         Homer2          218.47508333333334   True           
A_51_P263965         Hmox1           1048.3921666666668   True           
A_52_P565482         AK162044        2.1999626666666665   True           
A_51_P188845         Adora1          79.46145500000002    True           
A_51_P108190         Rpl23           2266.677833333333    True           
A_52_P437606         Pdcd11          2.1650203333333335   True           
A_51_P241117         4930517K23Rik   18.257959166666666   True           
A_51_P446856         Flnb            102.74557666666665   True           
A_51_P154753         Klc3            22.79359333333333    True           
A_52_P544810         Cdh10           2.1277055            True           
A_52_P259521         Rag2            2.0045122500000003   False          
A_52_P236755         B3gat2          2.112416666666667    True           
A_52_P74229          CB590425        2.9158209999999998   True           
A_52_P691774         AK080445        2.196298666666667    True           
A_51_P252054         Dnahc17         2.167146333333333    True           
A_51_P390531         Epc2            674.0882666666666    True           
A_52_P571707         Extl3           2006.4603333333332   True           
A_52_P532384         ENSMUST00000042692 130.56938333333332   True           
A_52_P376016         Rims2           3.297038333333333    True           
A_51_P153904         D1Bwg1363e      25.54427             True           
A_52_P63697          Jrk             2.0596276666666666   True           
A_52_P553673         Ttc17           51.16669166666666    True           
A_52_P222193         Nkx1-2          24.235775            True           
A_51_P347312         Ogfrl1          583.6485833333332    True           
A_52_P71496          Tax1bp1         2230.7358333333336   True           
A_52_P339204         Sec14l3         3.405435666666667    True           
A_52_P437488         1700011F14Rik   2.0431931666666667   True           
A_52_P264571         Mcf2l           2.2052173333333336   True           
A_52_P157673         Dmpk            21.863664            True           
A_51_P213725         4930431J08Rik   3.4590951666666663   True           
A_51_P469423         AK036031        2.0360106666666664   True           
A_52_P31751          AF012177        27.590860000000003   True           
A_52_P184362         Il22ra1         13.716581666666665   True           
A_51_P506733         P2rx7           7.7455715            True           
A_51_P348804         Amotl2          209.96335000000002   True           
A_52_P278422         Musk            2.0333276666666666   True           
A_51_P150648         Lamp1           16933.646666666667   True           
A_52_P480709         Agtrap          6120.165             True           
A_52_P955360         AK038621        2.5996265            True           
A_52_P635271         Btbd6           678.9181666666667    True           
A_52_P475423         Ablim2          32.35111666666667    True           
A_52_P538084         ENSMUST00000068818 2.033049333333333    True           
A_51_P483877         Crygd           26.526828833333337   True           
A_52_P35915          B230312A22Rik   422.3836833333333    True           
A_52_P300776         2010301N04Rik   2.1147395            True           
A_52_P595140         Hsd17b13        7526.038833333333    True           
A_52_P704340         NAP061200-1     231.64138333333335   True           
A_51_P472730         ENSMUST00000063103 120.60123666666668   True           
A_52_P315051         TC1611910       9.1636365            True           
A_52_P319201         B430211C08Rik   2.0316908333333332   True           
A_51_P159415         Sin3a           411.5982166666667    True           
A_51_P334785         AI447904        19.560819            True           
A_51_P449604         AK030229        2.8922391666666663   True           
A_52_P682483         Ptprk           3.397423333333333    True           
A_51_P481978         Rab3c           2.8567885000000004   True           
A_51_P316129         Atg4a           508.47358333333324   True           
A_52_P668146         Ccpg1           87.76666499999999    True           
A_52_P914882         4930406M16Rik   2.0178265000000004   True           
A_51_P508959         Prr15           11.412360833333333   True           
A_52_P500578         8430419L09Rik   15.339791666666665   True           
A_51_P134801         Ankrd12         377.99351666666666   True           
A_51_P380699         Acsl6           5.882552999999999    True           
A_52_P860158         AK089786        2.5128296666666667   True           
A_52_P518305         Pdlim4          24.815831666666668   True           
A_52_P770791         Wdr51a          2.308406             True           
A_52_P188690         Cart1           2.407491166666667    True           
A_52_P453972         B230369F24Rik   3.2472291666666666   True           
A_52_P322389         Strn4           229.91488333333334   True           
A_51_P209200         ENSMUST00000024982 36.557300000000005   True           
A_51_P251032         AK089906        2.305627             True           
A_52_P270723         LOC670376       2.2034325000000003   True           
A_51_P269793         AK033780        43.329078333333335   True           
A_52_P956125         Ankrd12         2.9156851666666666   True           
A_51_P511142         Abca14          2.695616166666666    True           
A_51_P393067         Ap4m1           92.88194333333333    True           
A_52_P536411         Cul7            2.1378446666666666   True           
A_51_P327141         Zap70           271.0299833333333    True           
A_52_P351369         NP061531        2.1207325000000004   True           
A_52_P634856         Coro1c          21.885251666666665   True           
A_51_P165435         Cox4i1          47557.80833333333    True           
A_52_P442169         Bsn             7.565929333333333    True           
A_52_P119553         Zhx1            46.63523             True           
A_52_P192377         Gluld1          2.0868694999999997   True           
A_51_P289496         Tcf20           111.02104333333334   True           
A_51_P500550         Mfsd1           753.2506666666667    True           
A_52_P915325         AK041701        2.8013976666666665   True           
A_51_P171486         AK049540        4.469409499999999    True           
A_52_P401386         Jup             97.94272833333332    True           
A_52_P278538         Hba-a1          21001.633333333335   True           
A_52_P395571         Rgs22           2.055238166666667    True           
A_51_P406913         Gdf7            8.247886333333334    True           
A_51_P326550         1700093K21Rik   2.143253             True           
A_51_P365369         Reln            1201.1004316666665   False          
A_51_P393124         Gabra4          2.2355281666666666   True           
A_52_P885715         BG966302        2.041380666666667    True           
A_51_P463784         Npat            8.166613333333332    True           
A_52_P456750         Aph1b           118.177595           True           
A_52_P528041         AB056117        5.310921166666666    True           
A_51_P333850         Senp7           46.11076833333334    True           
A_51_P115535         Olfr339         17.484378833333334   True           
A_52_P233279         Vwc2            2.033046666666667    True           
A_51_P511176         Triap1          1693.7626666666665   True           
A_51_P260051         Arf1            2871.704833333333    True           
A_51_P256933         ENSMUST00000044774 2.446023333333333    True           
A_52_P827963         AK080095        2.1617793333333335   True           
A_52_P247658         C920021A13      4.221389666666667    True           
A_51_P300936         Rbbp8           583.5858166666667    True           
A_51_P243349         AK046074        2.030720666666667    True           
A_52_P386879         A330076H08Rik   2.0307673333333334   True           
A_52_P55772          Tbxa2r          76.16158833333334    True           
A_51_P334289         Zfp628          351.471              True           
A_51_P152578         Usp24           715.9105666666668    True           
A_51_P202971         Cecr6           2.0312026666666667   True           
A_52_P416072         Ephx1           2735.513833333333    True           
A_51_P298538         Prmt7           1860.4430000000002   True           
A_52_P490207         9030025P20Rik   112.66799333333334   True           
A_52_P488220         Rac1            541.96905            True           
A_52_P536383         Gpbp1           144.14931666666666   True           
A_52_P306396         Ppp3cb          466.8617166666666    True           
A_51_P465473         Btf3l4          196.2075             True           
A_51_P311659         Gnaq            393.10625000000005   True           
A_51_P508864         A2bp1           2.0276631666666667   True           
A_51_P465582         Hdhd3           3919.2926666666667   True           
A_52_P436206         Rpl7a           67874.04000000001    True           
A_51_P368285         3110032G18Rik   7.285359             True           
A_52_P295038         1110015M06Rik   2.01795              True           
A_52_P621271         Ash1l           65.96391833333334    True           
A_51_P370810         Htr2c           4.053783666666667    True           
A_51_P217218         Il6             10.605082083333333   False          
A_51_P497563         Vps18           834.0405000000001    True           
A_52_P971776         B230107K20Rik   2.4286325            True           
A_52_P572188         Atp1a3          2.341374666666667    True           
A_51_P487518         Casp12          52.97689499999999    True           
A_51_P357735         Inhbe           4263.4248333333335   True           
A_51_P339858         Pias2           393.54061666666666   True           
A_51_P159189         Inhbc           450.0759             True           
A_51_P401797         Mmp9            5.388491666666667    True           
A_52_P578354         Klf8            4.723202             True           
A_52_P16919          Cdc14a          3.3764746666666667   True           
A_51_P405135         Bat2d           188.52018333333334   True           
A_52_P199360         Cdc2l5          451.88615000000004   True           
A_51_P324191         Ret             2.5273671999999996   False          
A_51_P418432         Lrrc18          14.441766166666667   True           
A_52_P995445         AK031225        3.1296796666666666   True           
A_51_P456838         Fbxl21          25.830796666666668   True           
A_52_P430829         Gm98            5.814248333333334    True           
A_52_P1002614        AK011948        43.06507166666666    True           
A_52_P436094         Psph            814.7724333333332    True           
A_51_P219752         Olfr382         36.800558333333335   True           
A_51_P403586         AK047868        2.099676             True           
A_51_P116699         Ttc23           3220.9655            True           
A_52_P626304         NAP020355-001   2.3911366666666662   True           
A_51_P408300         Olfr1151        2.0810496666666665   True           
A_52_P268720         Helz            393.6679166666666    True           
A_51_P305217         Hoxd1           2.0706789999999997   True           
A_51_P164045         Eml5            2.1103365            True           
A_51_P356172         AK052576        5.483352166666666    True           
A_52_P167630         Sh3kbp1         73.27591666666667    True           
A_51_P318860         Zfp9            4.414013             True           
A_52_P794692         A930005G22Rik   2.0505295            True           
A_52_P394395         Abcd3           47366.98666666667    True           
A_52_P236233         Gast            13.524886000000002   True           
A_51_P246773         Sesn3           123.79845            True           
A_52_P188070         Zfp87           182.5003             True           
A_52_P25141          Tmem37          1938.6224999999997   True           
A_51_P169714         Shc2            5.667407833333333    True           
A_52_P1067790        AK035407        3.6106770000000004   True           
